Country_Name,Market_Year,Domestic_Consumption,Exports,Imports,Production,Arabica_Production,Bean_Exports,Bean_Imports,Other_Production,Roast_Ground_Exports,Roast_Ground_Imports,Robusta_Production,Rst_Ground_Dom.Consum,Soluble_Dom.Consum,Soluble_Exports,Soluble_Imports,Country_Code2,Latitude,Longitude,Country_Code
"Korea, South",2014,2160,0,2160,0,0,0,2035,0,0,125,0,2160,0,0,0,KR,37,127.5,KOR
"Korea, South",2015,2305,0,2305,0,0,0,2150,0,0,155,0,2305,0,0,0,KR,37,127.5,KOR
"Korea, South",2016,2465,0,2465,0,0,0,2280,0,0,185,0,2465,0,0,0,KR,37,127.5,KOR
"Korea, South",2017,2725,0,2725,0,0,0,2500,0,0,225,0,2725,0,0,0,KR,37,127.5,KOR
"Korea, South",2018,2735,0,2735,0,0,0,2490,0,0,245,0,2735,0,0,0,KR,37,127.5,KOR
Laos,2000,9,283,0,292,0,283,0,0,0,0,292,9,0,0,0,LA,18,105,LAO
Laos,2001,93,299,0,392,0,299,0,0,0,0,392,93,0,0,0,LA,18,105,LAO
Laos,2002,152,278,0,430,0,278,0,0,0,0,430,152,0,0,0,LA,18,105,LAO
Laos,2003,304,233,0,537,0,233,0,0,0,0,537,304,0,0,0,LA,18,105,LAO
Laos,2004,197,267,0,464,0,267,0,0,0,0,464,197,0,0,0,LA,18,105,LAO
Laos,2005,150,235,0,385,0,235,0,0,0,0,385,150,0,0,0,LA,18,105,LAO
Laos,2006,167,133,0,300,0,133,0,0,0,0,300,167,0,0,0,LA,18,105,LAO
Laos,2007,140,280,0,420,0,280,0,0,0,0,420,140,0,0,0,LA,18,105,LAO
Laos,2008,130,225,0,355,0,225,0,0,0,0,355,130,0,0,0,LA,18,105,LAO
Laos,2009,100,250,0,350,0,250,0,0,0,0,350,100,0,0,0,LA,18,105,LAO
Laos,2010,100,290,0,390,0,290,0,0,0,0,390,100,0,0,0,LA,18,105,LAO
Laos,2011,100,400,0,500,0,400,0,0,0,0,500,100,0,0,0,LA,18,105,LAO
Laos,2012,100,350,0,450,0,350,0,0,0,0,450,100,0,0,0,LA,18,105,LAO
Laos,2013,100,360,0,460,0,360,0,0,0,0,460,100,0,0,0,LA,18,105,LAO
Laos,2014,110,365,0,475,0,365,0,0,0,0,475,110,0,0,0,LA,18,105,LAO
Laos,2015,100,375,0,475,0,375,0,0,0,0,475,100,0,0,0,LA,18,105,LAO
Laos,2016,100,375,0,475,0,375,0,0,0,0,475,100,0,0,0,LA,18,105,LAO
Laos,2017,100,310,0,410,0,310,0,0,0,0,410,100,0,0,0,LA,18,105,LAO
Laos,2018,100,350,0,450,0,350,0,0,0,0,450,100,0,0,0,LA,18,105,LAO
Liberia,2000,5,7,0,12,0,7,0,0,0,0,12,5,0,0,0,LR,6.5,-9.5,LBR
Liberia,2001,5,9,0,14,0,9,0,0,0,0,14,5,0,0,0,LR,6.5,-9.5,LBR
Liberia,2002,5,7,0,12,0,7,0,0,0,0,12,5,0,0,0,LR,6.5,-9.5,LBR
Liberia,2003,5,58,0,63,0,58,0,0,0,0,63,5,0,0,0,LR,6.5,-9.5,LBR
Liberia,2004,5,61,0,66,0,61,0,0,0,0,66,5,0,0,0,LR,6.5,-9.5,LBR
Liberia,2005,5,63,0,68,0,63,0,0,0,0,68,5,0,0,0,LR,6.5,-9.5,LBR
Liberia,2006,5,66,0,71,0,66,0,0,0,0,71,5,0,0,0,LR,6.5,-9.5,LBR
Liberia,2007,4,49,0,53,0,49,0,0,0,0,53,4,0,0,0,LR,6.5,-9.5,LBR
Liberia,2008,0,25,0,25,0,25,0,0,0,0,25,0,0,0,0,LR,6.5,-9.5,LBR
Liberia,2009,0,7,0,7,0,7,0,0,0,0,7,0,0,0,0,LR,6.5,-9.5,LBR
Liberia,2010,0,2,0,2,0,2,0,0,0,0,2,0,0,0,0,LR,6.5,-9.5,LBR
Liberia,2011,0,4,0,4,0,4,0,0,0,0,4,0,0,0,0,LR,6.5,-9.5,LBR
Liberia,2012,0,5,0,5,0,5,0,0,0,0,5,0,0,0,0,LR,6.5,-9.5,LBR
Liberia,2013,0,5,0,5,0,5,0,0,0,0,5,0,0,0,0,LR,6.5,-9.5,LBR
Liberia,2014,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,LR,6.5,-9.5,LBR
Liberia,2015,0,3,0,3,0,3,0,0,0,0,3,0,0,0,0,LR,6.5,-9.5,LBR
Liberia,2016,0,5,0,5,0,5,0,0,0,0,5,0,0,0,0,LR,6.5,-9.5,LBR
Liberia,2017,0,10,0,10,0,10,0,0,0,0,10,0,0,0,0,LR,6.5,-9.5,LBR
Liberia,2018,0,14,0,14,0,14,0,0,0,0,14,0,0,0,0,LR,6.5,-9.5,LBR
Madagascar,2000,56,404,0,427,33,404,0,0,0,0,394,56,0,0,0,MG,-20,47,MDG
Madagascar,2001,90,201,0,366,21,201,0,0,0,0,345,90,0,0,0,MG,-20,47,MDG
Madagascar,2002,128,74,0,147,9,74,0,0,0,0,138,128,0,0,0,MG,-20,47,MDG
Madagascar,2003,217,194,0,445,25,194,0,0,0,0,420,217,0,0,0,MG,-20,47,MDG
Madagascar,2004,334,122,0,435,27,122,0,0,0,0,408,334,0,0,0,MG,-20,47,MDG
Madagascar,2005,475,100,0,522,25,100,0,0,0,0,497,475,0,0,0,MG,-20,47,MDG
Madagascar,2006,475,140,0,592,30,140,0,0,0,0,562,475,0,0,0,MG,-20,47,MDG
Madagascar,2007,475,200,0,582,30,200,0,0,0,0,552,475,0,0,0,MG,-20,47,MDG
Madagascar,2008,450,165,0,555,30,165,0,0,0,0,525,450,0,0,0,MG,-20,47,MDG
Madagascar,2009,450,115,0,530,30,115,0,0,0,0,500,450,0,0,0,MG,-20,47,MDG
Madagascar,2010,450,40,0,475,25,40,0,0,0,0,450,450,0,0,0,MG,-20,47,MDG
Madagascar,2011,455,105,0,550,25,105,0,0,0,0,525,455,0,0,0,MG,-20,47,MDG
Madagascar,2012,450,105,0,550,25,105,0,0,0,0,525,450,0,0,0,MG,-20,47,MDG
Madagascar,2013,425,100,0,525,25,100,0,0,0,0,500,425,0,0,0,MG,-20,47,MDG
Madagascar,2014,392,165,0,550,25,165,0,0,0,0,525,392,0,0,0,MG,-20,47,MDG
Madagascar,2015,390,110,0,500,25,110,0,0,0,0,475,390,0,0,0,MG,-20,47,MDG
Madagascar,2016,208,47,0,255,25,47,0,0,0,0,230,208,0,0,0,MG,-20,47,MDG
Madagascar,2017,215,80,0,295,25,80,0,0,0,0,270,215,0,0,0,MG,-20,47,MDG
Madagascar,2018,225,25,0,250,25,25,0,0,0,0,225,225,0,0,0,MG,-20,47,MDG
Malawi,2000,1,52,0,59,59,52,0,0,0,0,0,1,0,0,0,MW,-13.5,34,MWI
Malawi,2001,2,68,0,63,63,68,0,0,0,0,0,2,0,0,0,MW,-13.5,34,MWI
Malawi,2002,1,59,0,60,60,59,0,0,0,0,0,1,0,0,0,MW,-13.5,34,MWI
Malawi,2003,1,43,0,42,42,43,0,0,0,0,0,1,0,0,0,MW,-13.5,34,MWI
Malawi,2004,1,47,0,48,48,47,0,0,0,0,0,1,0,0,0,MW,-13.5,34,MWI
Malawi,2005,1,20,0,21,21,20,0,0,0,0,0,1,0,0,0,MW,-13.5,34,MWI
Malawi,2006,1,21,0,24,24,21,0,0,0,0,0,1,0,0,0,MW,-13.5,34,MWI
Malawi,2007,1,17,0,17,17,17,0,0,0,0,0,1,0,0,0,MW,-13.5,34,MWI
Malawi,2008,1,25,0,25,25,25,0,0,0,0,0,1,0,0,0,MW,-13.5,34,MWI
Malawi,2009,1,15,0,15,15,15,0,0,0,0,0,1,0,0,0,MW,-13.5,34,MWI
Malawi,2010,1,19,0,20,20,19,0,0,0,0,0,1,0,0,0,MW,-13.5,34,MWI
Malawi,2011,1,23,0,24,24,23,0,0,0,0,0,1,0,0,0,MW,-13.5,34,MWI
Malawi,2012,1,20,0,21,21,20,0,0,0,0,0,1,0,0,0,MW,-13.5,34,MWI
Malawi,2013,1,24,0,25,25,24,0,0,0,0,0,1,0,0,0,MW,-13.5,34,MWI
Malawi,2014,1,24,0,25,25,24,0,0,0,0,0,1,0,0,0,MW,-13.5,34,MWI
Malawi,2015,1,20,0,21,21,20,0,0,0,0,0,1,0,0,0,MW,-13.5,34,MWI
Malawi,2016,1,22,0,23,23,22,0,0,0,0,0,1,0,0,0,MW,-13.5,34,MWI
Malawi,2017,1,15,0,16,16,15,0,0,0,0,0,1,0,0,0,MW,-13.5,34,MWI
Malawi,2018,1,11,0,12,12,11,0,0,0,0,0,1,0,0,0,MW,-13.5,34,MWI
Malaysia,2000,82,657,489,250,0,8,355,0,4,17,250,82,0,645,117,MY,2.5,112.5,MYS
Malaysia,2001,65,1226,591,700,0,8,363,0,13,23,700,65,0,1205,205,MY,2.5,112.5,MYS
Malaysia,2002,71,1454,725,800,0,5,463,0,27,16,800,71,0,1422,246,MY,2.5,112.5,MYS
Malaysia,2003,90,1160,300,950,0,0,300,0,0,0,950,0,90,1160,0,MY,2.5,112.5,MYS
Malaysia,2004,125,1240,365,1000,0,0,365,0,0,0,1000,0,125,1240,0,MY,2.5,112.5,MYS
Malaysia,2005,110,1280,390,1000,0,0,390,0,0,0,1000,0,110,1280,0,MY,2.5,112.5,MYS
Malaysia,2006,390,775,465,700,0,0,465,0,0,0,700,0,390,775,0,MY,2.5,112.5,MYS
Malaysia,2007,450,760,710,500,0,0,710,0,0,0,500,0,450,760,0,MY,2.5,112.5,MYS
Malaysia,2008,520,900,650,770,0,0,650,0,0,0,770,0,520,900,0,MY,2.5,112.5,MYS
Malaysia,2009,515,1100,640,975,0,0,640,0,0,0,975,0,515,1100,0,MY,2.5,112.5,MYS
Malaysia,2010,480,1460,940,1000,0,0,940,0,0,0,1000,0,480,1460,0,MY,2.5,112.5,MYS
Malaysia,2011,455,1675,1030,1100,0,0,1030,0,0,0,1100,0,455,1675,0,MY,2.5,112.5,MYS
Malaysia,2012,625,1950,1125,1450,0,0,1125,0,0,0,1450,0,625,1950,0,MY,2.5,112.5,MYS
Malaysia,2013,625,2150,1375,1400,0,0,1375,0,0,0,1400,0,625,2150,0,MY,2.5,112.5,MYS
Malaysia,2014,660,2110,1270,1500,0,0,1270,0,0,0,1500,0,660,2110,0,MY,2.5,112.5,MYS
Malaysia,2015,665,2775,1340,2100,0,0,1340,0,0,0,2100,0,665,2775,0,MY,2.5,112.5,MYS
Malaysia,2016,665,2975,1440,2200,0,0,1440,0,0,0,2200,0,665,2975,0,MY,2.5,112.5,MYS
Malaysia,2017,670,2940,1510,2100,0,0,1510,0,0,0,2100,0,670,2940,0,MY,2.5,112.5,MYS
Malaysia,2018,600,3050,1550,2100,0,0,1550,0,0,0,2100,0,600,3050,0,MY,2.5,112.5,MYS
Mexico,2000,1055,5138,0,6193,5993,4938,0,0,20,0,200,500,555,180,0,MX,23,-102,MEX
Mexico,2001,978,3822,0,4800,4600,3622,0,0,20,0,200,428,550,180,0,MX,23,-102,MEX
Mexico,2002,1000,3200,0,4200,4000,3000,0,0,20,0,200,500,500,180,0,MX,23,-102,MEX
Mexico,2003,1005,3520,175,4350,4200,3050,175,0,20,0,150,600,405,450,0,MX,23,-102,MEX
Mexico,2004,1983,2470,164,4300,4200,2100,150,0,20,14,100,1083,900,350,0,MX,23,-102,MEX
Mexico,2005,2000,1950,173,4000,3900,1550,145,0,0,28,100,1000,1000,400,0,MX,23,-102,MEX
Mexico,2006,1900,2485,36,4200,4000,1975,10,0,0,26,200,950,950,510,0,MX,23,-102,MEX
Mexico,2007,1750,2865,49,4500,4300,2260,21,0,0,28,200,875,875,605,0,MX,23,-102,MEX
Mexico,2008,2299,2610,670,4350,4100,1910,500,0,0,20,250,650,1649,700,150,MX,23,-102,MEX
Mexico,2009,2371,2735,535,4550,4300,2125,425,0,0,15,250,700,1671,610,95,MX,23,-102,MEX
Mexico,2010,2500,2480,845,4150,3950,1790,690,0,0,20,200,800,1700,690,135,MX,23,-102,MEX
Mexico,2011,2620,2560,1145,4000,3800,1735,975,0,100,20,200,950,1670,725,150,MX,23,-102,MEX
Mexico,2012,2287,3365,1325,4300,4100,2525,1125,0,50,25,200,775,1512,790,175,MX,23,-102,MEX
Mexico,2013,2170,3616,1135,4650,4450,2575,850,0,126,55,200,710,1460,915,230,MX,23,-102,MEX
Mexico,2014,2731,2725,1614,3950,3750,1680,1360,0,105,64,200,1260,1471,940,190,MX,23,-102,MEX
Mexico,2015,2339,2560,1675,3180,2980,1525,1440,0,175,70,200,839,1500,860,165,MX,23,-102,MEX
Mexico,2016,2325,2340,2450,2300,2125,1300,2160,0,200,80,175,800,1525,840,210,MX,23,-102,MEX
Mexico,2017,2057,2865,1565,3300,3100,1740,1265,0,155,80,200,810,1247,970,220,MX,23,-102,MEX
Mexico,2018,2280,3260,1530,4075,3875,2130,1235,0,180,85,200,820,1460,950,210,MX,23,-102,MEX
Morocco,2003,555,0,555,0,0,0,550,0,0,5,0,555,0,0,0,MA,32,-5,MAR
Morocco,2004,550,0,550,0,0,0,500,0,0,50,0,550,0,0,0,MA,32,-5,MAR
Morocco,2005,480,0,480,0,0,0,470,0,0,10,0,480,0,0,0,MA,32,-5,MAR
Morocco,2006,530,0,530,0,0,0,525,0,0,5,0,530,0,0,0,MA,32,-5,MAR
Morocco,2007,570,0,570,0,0,0,560,0,0,10,0,570,0,0,0,MA,32,-5,MAR
Morocco,2008,580,0,580,0,0,0,570,0,0,10,0,580,0,0,0,MA,32,-5,MAR
Morocco,2009,610,0,610,0,0,0,600,0,0,10,0,610,0,0,0,MA,32,-5,MAR
Morocco,2010,590,0,590,0,0,0,580,0,0,10,0,590,0,0,0,MA,32,-5,MAR
Morocco,2011,555,0,555,0,0,0,540,0,0,15,0,555,0,0,0,MA,32,-5,MAR
Morocco,2012,715,0,715,0,0,0,700,0,0,15,0,715,0,0,0,MA,32,-5,MAR
Morocco,2013,705,0,705,0,0,0,690,0,0,15,0,705,0,0,0,MA,32,-5,MAR
Morocco,2014,620,0,620,0,0,0,605,0,0,15,0,620,0,0,0,MA,32,-5,MAR
Morocco,2015,635,0,635,0,0,0,615,0,0,20,0,635,0,0,0,MA,32,-5,MAR
Morocco,2016,670,0,670,0,0,0,650,0,0,20,0,670,0,0,0,MA,32,-5,MAR
Morocco,2017,660,0,660,0,0,0,640,0,0,20,0,660,0,0,0,MA,32,-5,MAR
Morocco,2018,825,0,825,0,0,0,800,0,0,25,0,825,0,0,0,MA,32,-5,MAR
New Caledonia,2000,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,NC,-21.5,165.5,NCL
New Caledonia,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,-21.5,165.5,NCL
New Caledonia,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,-21.5,165.5,NCL
New Caledonia,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,-21.5,165.5,NCL
New Caledonia,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,-21.5,165.5,NCL
New Caledonia,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,-21.5,165.5,NCL
New Caledonia,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,-21.5,165.5,NCL
New Caledonia,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,-21.5,165.5,NCL
New Caledonia,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,-21.5,165.5,NCL
New Caledonia,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,-21.5,165.5,NCL
New Caledonia,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,-21.5,165.5,NCL
New Caledonia,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,-21.5,165.5,NCL
New Caledonia,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,-21.5,165.5,NCL
New Caledonia,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,-21.5,165.5,NCL
New Caledonia,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,-21.5,165.5,NCL
New Caledonia,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,-21.5,165.5,NCL
New Caledonia,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,-21.5,165.5,NCL
New Zealand,2003,225,0,225,0,0,0,90,0,0,25,0,115,110,0,110,NZ,-41,174,NZL
New Zealand,2004,250,0,250,0,0,0,100,0,0,25,0,125,125,0,125,NZ,-41,174,NZL
New Zealand,2005,260,0,260,0,0,0,110,0,0,20,0,130,130,0,130,NZ,-41,174,NZL
New Zealand,2006,260,0,260,0,0,0,115,0,0,25,0,140,120,0,120,NZ,-41,174,NZL
New Zealand,2007,275,0,275,0,0,0,125,0,0,20,0,145,130,0,130,NZ,-41,174,NZL
New Zealand,2008,280,0,280,0,0,0,140,0,0,20,0,160,120,0,120,NZ,-41,174,NZL
New Zealand,2009,285,0,285,0,0,0,150,0,0,5,0,155,130,0,130,NZ,-41,174,NZL
New Zealand,2010,290,0,290,0,0,0,160,0,0,5,0,165,125,0,125,NZ,-41,174,NZL
New Zealand,2011,285,0,285,0,0,0,150,0,0,15,0,165,120,0,120,NZ,-41,174,NZL
New Zealand,2012,310,0,310,0,0,0,170,0,0,15,0,185,125,0,125,NZ,-41,174,NZL
New Zealand,2013,305,0,305,0,0,0,175,0,0,15,0,190,115,0,115,NZ,-41,174,NZL
New Zealand,2014,305,0,305,0,0,0,180,0,0,20,0,200,105,0,105,NZ,-41,174,NZL
New Zealand,2015,330,0,330,0,0,0,180,0,0,20,0,200,130,0,130,NZ,-41,174,NZL
New Zealand,2016,358,0,358,0,0,0,190,0,0,18,0,208,150,0,150,NZ,-41,174,NZL
New Zealand,2017,405,0,405,0,0,0,210,0,0,20,0,230,175,0,175,NZ,-41,174,NZL
New Zealand,2018,425,0,425,0,0,0,220,0,0,25,0,245,180,0,180,NZ,-41,174,NZL
Nicaragua,2000,155,1280,0,1514,1514,1250,0,0,0,0,0,140,15,30,0,NI,13,-85,NIC
Nicaragua,2001,191,1445,0,1610,1610,1415,0,0,0,0,0,176,15,30,0,NI,13,-85,NIC
Nicaragua,2002,206,917,70,895,895,887,50,0,0,0,0,186,20,30,20,NI,13,-85,NIC
Nicaragua,2003,170,1158,70,1200,1200,1128,50,0,0,0,0,150,20,30,20,NI,13,-85,NIC
Nicaragua,2004,223,1412,70,1547,1547,1382,50,0,0,0,0,203,20,30,20,NI,13,-85,NIC
Nicaragua,2005,190,1040,80,1130,1130,985,60,0,5,0,0,170,20,50,20,NI,13,-85,NIC
Nicaragua,2006,195,1504,90,1718,1718,1369,60,0,10,0,0,165,30,125,30,NI,13,-85,NIC
Nicaragua,2007,140,1320,65,1300,1300,1160,40,0,10,0,0,115,25,150,25,NI,13,-85,NIC
Nicaragua,2008,125,1755,45,1850,1850,1580,15,0,10,0,0,95,30,165,30,NI,13,-85,NIC
Nicaragua,2009,145,1595,65,1650,1650,1425,45,0,10,0,0,125,20,160,20,NI,13,-85,NIC
Nicaragua,2010,130,1816,50,1925,1925,1650,35,0,10,0,0,115,15,156,15,NI,13,-85,NIC
Nicaragua,2011,130,1675,50,1740,1740,1525,30,0,10,0,0,110,20,140,20,NI,13,-85,NIC
Nicaragua,2012,110,1795,35,2100,2100,1675,25,0,15,0,0,100,10,105,10,NI,13,-85,NIC
Nicaragua,2013,105,2085,30,1925,1925,1950,20,0,15,0,0,95,10,120,10,NI,13,-85,NIC
Nicaragua,2014,100,1920,25,2000,2000,1785,10,0,20,0,0,90,10,115,15,NI,13,-85,NIC
Nicaragua,2015,150,1925,30,2125,2100,1800,10,0,20,0,25,75,75,105,20,NI,13,-85,NIC
Nicaragua,2016,160,2060,30,2125,2100,1960,10,0,10,0,25,75,85,90,20,NI,13,-85,NIC
Nicaragua,2017,180,2450,40,2625,2600,2340,10,0,10,0,25,90,90,100,30,NI,13,-85,NIC
Nicaragua,2018,170,2520,30,2725,2700,2410,10,0,10,0,25,90,80,100,20,NI,13,-85,NIC
Nigeria,2000,80,6,42,46,0,6,2,0,0,0,46,40,40,0,40,NG,10,8,NGA
Nigeria,2001,42,8,7,48,0,8,5,0,0,0,48,40,2,0,2,NG,10,8,NGA
Nigeria,2002,79,4,43,44,0,4,3,0,0,1,44,40,39,0,39,NG,10,8,NGA
Nigeria,2003,103,10,67,50,0,10,1,0,0,3,50,40,63,0,63,NG,10,8,NGA
Nigeria,2004,46,1,6,36,0,1,0,0,0,0,36,40,6,0,6,NG,10,8,NGA
Nigeria,2005,45,1,5,35,0,1,0,0,0,0,35,40,5,0,5,NG,10,8,NGA
Nigeria,2006,50,30,0,59,0,30,0,0,0,0,59,45,5,0,0,NG,10,8,NGA
Nigeria,2007,48,9,0,51,0,9,0,0,0,0,51,43,5,0,0,NG,10,8,NGA
Nigeria,2008,34,1,0,35,0,1,0,0,0,0,35,29,5,0,0,NG,10,8,NGA
Nigeria,2009,29,1,0,30,0,1,0,0,0,0,30,24,5,0,0,NG,10,8,NGA
Nigeria,2010,27,3,0,30,0,3,0,0,0,0,30,22,5,0,0,NG,10,8,NGA
Nigeria,2011,28,2,0,30,0,2,0,0,0,0,30,23,5,0,0,NG,10,8,NGA
Nigeria,2012,33,7,0,40,0,7,0,0,0,0,40,28,5,0,0,NG,10,8,NGA
Nigeria,2013,29,1,0,30,0,1,0,0,0,0,30,27,2,0,0,NG,10,8,NGA
Nigeria,2014,19,1,0,20,0,1,0,0,0,0,20,19,0,0,0,NG,10,8,NGA
Nigeria,2015,17,3,0,20,0,3,0,0,0,0,20,17,0,0,0,NG,10,8,NGA
Nigeria,2016,19,1,0,20,0,1,0,0,0,0,20,19,0,0,0,NG,10,8,NGA
Nigeria,2017,18,2,0,20,0,2,0,0,0,0,20,18,0,0,0,NG,10,8,NGA
Nigeria,2018,18,2,0,20,0,2,0,0,0,0,20,18,0,0,0,NG,10,8,NGA
Norway,2003,835,0,710,0,0,0,610,0,0,30,0,765,70,0,70,NO,62,10,NOR
Norway,2004,710,0,710,0,0,0,600,0,0,40,0,640,70,0,70,NO,62,10,NOR
Norway,2005,785,0,785,0,0,0,650,0,0,55,0,705,80,0,80,NO,62,10,NOR
Norway,2006,695,0,695,0,0,0,560,0,0,60,0,620,75,0,75,NO,62,10,NOR
Norway,2007,795,0,795,0,0,0,650,0,0,60,0,710,85,0,85,NO,62,10,NOR
Norway,2008,730,0,730,0,0,0,580,0,0,60,0,640,90,0,90,NO,62,10,NOR
Norway,2009,770,0,770,0,0,0,610,0,0,70,0,680,90,0,90,NO,62,10,NOR
Norway,2010,745,0,745,0,0,0,580,0,0,75,0,655,90,0,90,NO,62,10,NOR
Norway,2011,795,0,795,0,0,0,610,0,0,95,0,705,90,0,90,NO,62,10,NOR
Norway,2012,760,0,760,0,0,0,570,0,0,105,0,675,85,0,85,NO,62,10,NOR
Norway,2013,740,0,740,0,0,0,550,0,0,110,0,660,80,0,80,NO,62,10,NOR
Norway,2014,775,0,775,0,0,0,575,0,0,110,0,685,90,0,90,NO,62,10,NOR
Norway,2015,775,0,775,0,0,0,575,0,0,120,0,695,80,0,80,NO,62,10,NOR
Norway,2016,785,0,785,0,0,0,575,0,0,130,0,705,80,0,80,NO,62,10,NOR
Norway,2017,805,0,805,0,0,0,600,0,0,125,0,725,80,0,80,NO,62,10,NOR
Norway,2018,740,0,740,0,0,0,515,0,0,140,0,655,85,0,85,NO,62,10,NOR
Panama,2000,67,78,0,167,167,78,0,0,0,0,0,67,0,0,0,PA,9,-80,PAN
Panama,2001,67,70,0,170,170,70,0,0,0,0,0,67,0,0,0,PA,9,-80,PAN
Panama,2002,67,78,0,160,160,78,0,0,0,0,0,67,0,0,0,PA,9,-80,PAN
Panama,2003,67,84,0,140,140,84,0,0,0,0,0,67,0,0,0,PA,9,-80,PAN
Panama,2004,100,105,0,172,172,105,0,0,0,0,0,100,0,0,0,PA,9,-80,PAN
Panama,2005,26,93,0,90,90,93,0,0,0,0,0,26,0,0,0,PA,9,-80,PAN
Panama,2006,70,80,0,150,150,80,0,0,0,0,0,70,0,0,0,PA,9,-80,PAN
Panama,2007,55,95,0,150,150,95,0,0,0,0,0,55,0,0,0,PA,9,-80,PAN
Panama,2008,54,96,0,150,150,96,0,0,0,0,0,54,0,0,0,PA,9,-80,PAN
Panama,2009,55,45,0,100,100,45,0,0,0,0,0,55,0,0,0,PA,9,-80,PAN
Panama,2010,52,53,5,100,100,53,0,0,0,0,0,47,5,0,5,PA,9,-80,PAN
Panama,2011,83,52,10,125,125,37,0,0,15,0,0,73,10,0,10,PA,9,-80,PAN
Panama,2012,90,45,35,100,100,30,20,0,15,0,0,75,15,0,15,PA,9,-80,PAN
Panama,2013,78,42,20,100,100,27,10,0,15,0,0,68,10,0,10,PA,9,-80,PAN
Panama,2014,77,53,35,95,95,24,20,0,29,0,0,62,15,0,15,PA,9,-80,PAN
Panama,2015,103,57,40,120,120,12,25,0,45,0,0,88,15,0,15,PA,9,-80,PAN
Panama,2016,75,60,50,85,85,15,35,0,45,0,0,60,15,0,15,PA,9,-80,PAN
Panama,2017,83,57,45,95,95,27,30,0,30,0,0,68,15,0,15,PA,9,-80,PAN
Panama,2018,82,58,45,95,95,28,30,0,30,0,0,67,15,0,15,PA,9,-80,PAN
Papua New Guinea,2000,2,1328,10,1387,1326,1327,0,0,1,0,61,1,1,0,10,PG,-6,147,PNG
Papua New Guinea,2001,2,1051,0,1041,988,1050,0,0,1,0,53,1,1,0,0,PG,-6,147,PNG
Papua New Guinea,2002,3,1073,0,1063,1009,1072,0,0,1,0,54,2,1,0,0,PG,-6,147,PNG
Papua New Guinea,2003,2,1076,0,1085,1031,1075,0,0,1,0,54,1,1,0,0,PG,-6,147,PNG
Papua New Guinea,2004,25,1152,0,813,755,1151,0,0,1,0,58,25,0,0,0,PG,-6,147,PNG
Papua New Guinea,2005,25,980,0,1000,950,980,0,0,0,0,50,25,0,0,0,PG,-6,147,PNG
Papua New Guinea,2006,25,1175,0,1265,1200,1175,0,0,0,0,65,25,0,0,0,PG,-6,147,PNG
Papua New Guinea,2007,25,820,0,810,780,820,0,0,0,0,30,25,0,0,0,PG,-6,147,PNG
Papua New Guinea,2008,30,900,0,970,925,900,0,0,0,0,45,30,0,0,0,PG,-6,147,PNG
Papua New Guinea,2009,30,1070,0,1035,1000,1070,0,0,0,0,35,30,0,0,0,PG,-6,147,PNG
Papua New Guinea,2010,30,1040,0,1085,1050,1040,0,0,0,0,35,30,0,0,0,PG,-6,147,PNG
Papua New Guinea,2011,30,850,0,865,825,850,0,0,0,0,40,30,0,0,0,PG,-6,147,PNG
Papua New Guinea,2012,40,1350,0,1400,1350,1350,0,0,0,0,50,40,0,0,0,PG,-6,147,PNG
Papua New Guinea,2013,45,775,0,825,775,775,0,0,0,0,50,45,0,0,0,PG,-6,147,PNG
Papua New Guinea,2014,40,815,0,855,815,815,0,0,0,0,40,40,0,0,0,PG,-6,147,PNG
Papua New Guinea,2015,55,755,0,810,760,755,0,0,0,0,50,55,0,0,0,PG,-6,147,PNG
Papua New Guinea,2016,60,690,0,750,700,690,0,0,0,0,50,60,0,0,0,PG,-6,147,PNG
Papua New Guinea,2017,50,1065,0,1115,1065,1065,0,0,0,0,50,50,0,0,0,PG,-6,147,PNG
Papua New Guinea,2018,50,760,0,810,760,760,0,0,0,0,50,50,0,0,0,PG,-6,147,PNG
Paraguay,2000,20,3,0,20,20,3,0,0,0,0,0,20,0,0,0,PY,-23,-58,PRY
Paraguay,2001,20,5,0,46,46,5,0,0,0,0,0,20,0,0,0,PY,-23,-58,PRY
